valence,year,acousticness,artists,danceability,duration_ms,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,speechiness,tempo
0.48,2016,0.069,PL4YGR0UND,0.62,159064,0.867,FALSE,kodxdb,0.438,6,0.078,-5.32,1,Life In Rio,79,0.057,143.15
0.43,2016,0.031,Kordhell,0.609,192010,0.939,FALSE,k5twmx,0.317,11,0.174,-4.81,0,RAVE,81,0.149,88.57
0.63,2020,0.088,NEON BLADE,0.625,124162,0.81,FALSE,6isdqy,0.887,3,0.149,-4.44,1,METAMORPHOSIS,72,0.052,149
0.41,2018,0.059,LXST CXNTURY,0.61,127018,0.79,TRUE,7gvvq3,0.887,3,0.24,-5.62,1,NEON BLADE,81,0.087,104.41
0.39,2017,0.047,MUPP,0.643,149189,0.737,FALSE,q0ht96,0.809,4,0.161,-2.2,1,Murder In My Mind,80,0.138,87.49
0.66,2023,0.024,LXST CXNTURY,0.839,140836,0.877,FALSE,f67bzn,0.518,1,0.224,-5.75,1,Midnight,81,0.11,123.82
0.31,2024,0.063,INTERWORLD,0.739,134583,0.895,FALSE,zkjdu6,0.491,4,0.238,-3.12,0,Murder In My Mind,80,0.133,128.24
0.23,2018,0.085,MUPP,0.655,160941,0.755,FALSE,4frr99,0.368,2,0.183,-4.58,0,Close Eyes,65,0.102,151.91
0.38,2016,0.027,Kordhell,0.739,154834,0.838,FALSE,gzip5w,0.579,5,0.05,-5.87,1,LILAC,87,0.137,96.44
0.55,2018,0.015,NEON BLADE,0.764,144800,0.738,FALSE,nrlemv,0.723,9,0.124,-4.87,1,LILAC,89,0.13,136.37
0.74,2019,0.082,NEON BLADE,0.67,122684,0.777,FALSE,b09kra,0.537,10,0.205,-4.76,1,NEON BLADE,74,0.092,138.87
0.47,2016,0.025,INTERWORLD,0.641,193622,0.939,FALSE,eqt81i,0.662,2,0.168,-5.63,1,Life In Rio,88,0.148,164.39
0.69,2022,0.069,PL4YGR0UND,0.793,171785,0.796,FALSE,zo4dvj,0.649,11,0.234,-3.79,0,LILAC,88,0.067,108.04
0.77,2015,0.094,NEON BLADE,0.622,195390,0.808,FALSE,hrm4bm,0.409,1,0.193,-3.06,1,Life In Rio,78,0.095,165.6
0.36,2015,0.056,DVRST,0.745,197344,0.72,FALSE,mnd7gw,0.662,7,0.067,-4.31,1,Midnight,74,0.139,132.98
0.45,2023,0.088,SXMPRA,0.676,194211,0.912,TRUE,fr7j25,0.652,6,0.158,-5.2,0,Life In Rio,90,0.122,160.8
0.75,2023,0.023,G3OX_EM,0.605,155765,0.913,TRUE,1ej5hu,0.452,3,0.057,-5.38,1,Murder In My Mind,87,0.066,167.55
0.67,2018,0.05,Kordhell,0.648,170689,0.779,FALSE,pfhjd9,0.793,9,0.068,-4.54,0,Murder In My Mind,88,0.11,121.34
0.32,2020,0.073,Ghostface Playa,0.676,188064,0.776,FALSE,9x7yb6,0.444,0,0.181,-2.47,0,LILAC,98,0.134,130.32
0.46,2021,0.026,G3OX_EM,0.792,174737,0.725,FALSE,1kswiv,0.555,1,0.184,-5.75,0,Midnight,71,0.05,132.25
0.47,2018,0.041,DVRST,0.807,197953,0.844,FALSE,178w8h,0.601,7,0.226,-3.83,1,Murder In My Mind,97,0.074,161.98
0.49,2016,0.085,DVRST,0.648,189347,0.858,FALSE,1pif6d,0.641,8,0.107,-2.77,0,Midnight,76,0.089,166.6
0.7,2024,0.049,MUPP,0.737,192198,0.814,FALSE,1kfptm,0.41,4,0.085,-2.52,0,CRIMINAL,79,0.068,152.92
0.24,2024,0.082,G3OX_EM,0.655,142474,0.829,FALSE,d018iv,0.512,6,0.161,-4.2,0,Life In Rio,98,0.092,155.43
0.54,2018,0.07,PL4YGR0UND,0.709,133333,0.906,FALSE,199r2p,0.893,2,0.099,-2.68,1,RAVE,77,0.088,96.26
0.52,2017,0.036,SXMPRA,0.702,195376,0.851,TRUE,84xi01,0.647,1,0.061,-2.75,1,NEON BLADE,83,0.104,138.08
0.53,2022,0.044,NEON BLADE,0.654,147214,0.925,FALSE,7aljt0,0.684,10,0.087,-3.67,1,Midnight,80,0.073,119.35
0.77,2018,0.05,MUPP,0.662,199049,0.829,FALSE,tqms78,0.409,11,0.208,-3.33,0,Life In Rio,87,0.113,103.3
0.42,2019,0.012,MUPP,0.632,130920,0.718,FALSE,pt6jxa,0.526,2,0.093,-2.07,1,CRIMINAL,97,0.138,155.05
0.34,2015,0.02,LXST CXNTURY,0.704,198022,0.939,FALSE,u1mz46,0.596,1,0.203,-2.31,1,Close Eyes,86,0.055,133.19
0.56,2021,0.051,MUPP,0.758,127823,0.71,TRUE,s79ol2,0.511,11,0.129,-5.29,0,Close Eyes,98,0.128,179.21
0.73,2019,0.04,Kordhell,0.694,206229,0.759,FALSE,v04lyj,0.488,7,0.141,-3.98,0,Midnight,95,0.114,105.55
0.57,2021,0.011,PL4YGR0UND,0.751,200451,0.758,FALSE,qc3mqt,0.306,7,0.176,-4.49,1,Midnight,77,0.061,134.47
0.52,2022,0.041,Kordhell,0.619,176009,0.734,FALSE,eslxe5,0.853,7,0.195,-3.34,1,RAVE,85,0.075,80.35
0.22,2016,0.067,LXST CXNTURY,0.795,160140,0.73,TRUE,w89b67,0.665,10,0.237,-3.32,1,Life In Rio,86,0.145,122.08
0.43,2017,0.099,DVRST,0.635,132931,0.831,FALSE,n0zj2x,0.588,3,0.226,-4.24,0,Phonk Killer,67,0.093,101.02
0.69,2019,0.015,LXST CXNTURY,0.699,171343,0.78,FALSE,m00mms,0.71,4,0.154,-5.76,0,CRIMINAL,76,0.053,129.7
0.56,2021,0.013,DVRST,0.647,179443,0.776,FALSE,aarahu,0.775,4,0.088,-3.58,1,RAVE,84,0.131,150.54
0.4,2016,0.056,NEON BLADE,0.692,133041,0.868,FALSE,mrw24d,0.587,5,0.064,-2.08,1,Life In Rio,72,0.067,87.81
0.24,2019,0.071,Kordhell,0.605,180234,0.938,TRUE,41795c,0.434,3,0.216,-4.86,0,Murder In My Mind,79,0.132,99.76
0.53,2022,0.069,LXST CXNTURY,0.833,156218,0.802,FALSE,398bu4,0.698,2,0.214,-2.26,0,CRIMINAL,63,0.105,132.92
0.25,2023,0.059,DVRST,0.684,126820,0.849,TRUE,aysch7,0.701,10,0.142,-4.71,0,Midnight,63,0.133,149.76
0.66,2017,0.07,PL4YGR0UND,0.712,162579,0.713,FALSE,upotl9,0.469,1,0.132,-2.8,0,RAVE,83,0.147,87.07
0.45,2021,0.064,NEON BLADE,0.636,157136,0.828,FALSE,54uvkw,0.582,1,0.157,-4.59,0,RAVE,65,0.141,100.04
0.42,2015,0.016,MUPP,0.664,191651,0.841,TRUE,rof3g2,0.742,0,0.082,-2.33,1,Midnight,84,0.072,124.58
0.32,2022,0.033,PL4YGR0UND,0.82,157656,0.904,FALSE,yvua8n,0.313,1,0.171,-4.47,0,METAMORPHOSIS,79,0.125,116.31
0.64,2017,0.029,INTERWORLD,0.79,205006,0.787,FALSE,nfr6zn,0.301,8,0.178,-3.37,1,Life In Rio,92,0.124,126.92
0.71,2023,0.033,Ghostface Playa,0.649,165680,0.705,FALSE,228q1d,0.876,8,0.233,-5.72,0,METAMORPHOSIS,84,0.055,139.63
0.65,2018,0.016,LXST CXNTURY,0.786,147563,0.894,FALSE,thtkzb,0.38,7,0.205,-4.94,0,Phonk Killer,64,0.147,93.79
0.25,2019,0.091,NEON BLADE,0.731,173350,0.877,TRUE,wjliar,0.8,3,0.244,-3.69,0,Midnight,96,0.113,178.96
0.44,2022,0.01,PL4YGR0UND,0.769,193142,0.767,FALSE,wvm95m,0.342,5,0.236,-3.35,1,LILAC,82,0.073,173.21
0.51,2016,0.049,Ghostface Playa,0.8,201516,0.772,TRUE,52lxwn,0.515,11,0.185,-4.78,1,Midnight,82,0.053,116.49
0.7,2021,0.065,MUPP,0.676,195752,0.85,TRUE,plinrb,0.333,5,0.185,-2.43,0,NEON BLADE,66,0.079,114.72
0.33,2019,0.065,LXST CXNTURY,0.763,129750,0.877,FALSE,nqcrta,0.559,10,0.157,-4.08,1,CRIMINAL,74,0.091,167.23
0.31,2024,0.022,Ghostface Playa,0.607,166517,0.912,FALSE,z0ybe1,0.305,3,0.135,-2.07,1,Murder In My Mind,83,0.097,159.68
0.48,2017,0.02,PL4YGR0UND,0.661,131531,0.823,FALSE,ih0xj5,0.432,2,0.137,-5.19,0,Midnight,94,0.145,161.76
0.3,2022,0.041,G3OX_EM,0.787,196756,0.708,TRUE,la2bbj,0.74,11,0.204,-5.44,0,LILAC,85,0.053,136.97
0.4,2021,0.064,DVRST,0.787,138823,0.895,FALSE,csow1l,0.312,4,0.219,-2.96,1,Close Eyes,80,0.054,134.09
0.63,2015,0.022,DVRST,0.753,208289,0.814,FALSE,fyw9yh,0.363,10,0.124,-5.18,0,Murder In My Mind,95,0.104,81.26
0.24,2017,0.068,Ghostface Playa,0.625,155001,0.776,FALSE,dkyi8y,0.504,10,0.239,-5.98,1,NEON BLADE,87,0.091,139.56
0.28,2017,0.027,DVRST,0.805,141144,0.942,FALSE,ricb6e,0.311,7,0.172,-5.31,0,LILAC,60,0.121,85.46
0.34,2015,0.018,PL4YGR0UND,0.612,182637,0.774,FALSE,w28w7q,0.84,5,0.054,-3.92,1,CRIMINAL,89,0.123,120.21
0.21,2023,0.096,G3OX_EM,0.644,126384,0.833,TRUE,s1hkfg,0.747,3,0.132,-5.47,1,CRIMINAL,70,0.129,99.2
0.78,2016,0.096,SXMPRA,0.652,165043,0.901,FALSE,imlzgh,0.785,3,0.117,-2.13,0,Murder In My Mind,68,0.075,106.49
0.29,2019,0.036,G3OX_EM,0.832,160903,0.713,FALSE,8119o7,0.569,9,0.205,-3.57,0,Murder In My Mind,67,0.113,84.3
0.38,2019,0.044,DVRST,0.761,136231,0.744,TRUE,vfpd4e,0.583,5,0.218,-4.17,1,METAMORPHOSIS,75,0.091,117.72
0.33,2021,0.075,SXMPRA,0.674,197821,0.823,FALSE,6927pw,0.631,8,0.066,-5.31,0,Murder In My Mind,93,0.073,148.25
0.28,2018,0.082,SXMPRA,0.662,155660,0.919,TRUE,3k0mbn,0.893,5,0.137,-3.62,0,CRIMINAL,82,0.067,123.28
0.73,2015,0.054,LXST CXNTURY,0.674,134282,0.876,TRUE,k7h64h,0.318,1,0.149,-4.04,1,RAVE,68,0.083,133.53
0.21,2022,0.047,MUPP,0.845,139743,0.881,FALSE,z8vmt0,0.581,4,0.084,-5.91,0,Murder In My Mind,88,0.064,161.75
0.76,2023,0.067,PL4YGR0UND,0.669,202607,0.948,FALSE,y3v80o,0.361,0,0.142,-3.9,0,CRIMINAL,62,0.113,98.82
0.71,2019,0.019,PL4YGR0UND,0.698,205030,0.733,FALSE,2a6h35,0.581,9,0.229,-3.12,1,Phonk Killer,74,0.11,92.05
0.79,2016,0.013,LXST CXNTURY,0.8,155585,0.822,TRUE,4vyw9q,0.489,8,0.085,-3.8,1,Close Eyes,96,0.055,114.97
0.6,2020,0.052,SXMPRA,0.801,124790,0.916,TRUE,sdmhxm,0.431,1,0.056,-4.7,0,NEON BLADE,91,0.079,140.01
0.73,2020,0.062,SXMPRA,0.821,122505,0.722,FALSE,9lvnoo,0.772,11,0.12,-5.91,1,LILAC,78,0.06,139.16
0.5,2021,0.052,PL4YGR0UND,0.799,190756,0.811,FALSE,nc2sg0,0.482,9,0.085,-3.83,1,Close Eyes,79,0.084,162.58
0.43,2018,0.036,LXST CXNTURY,0.713,139584,0.823,FALSE,7ngkox,0.451,2,0.156,-4.85,0,Murder In My Mind,62,0.051,129.76
0.28,2019,0.071,INTERWORLD,0.613,204023,0.717,FALSE,r0x6tg,0.547,8,0.228,-3.03,1,Close Eyes,73,0.076,101.64
0.42,2019,0.03,MUPP,0.681,192379,0.876,TRUE,jz6g6k,0.689,6,0.18,-4.28,1,Life In Rio,97,0.091,171.36
0.62,2024,0.082,Ghostface Playa,0.762,173813,0.825,FALSE,mgezr0,0.63,9,0.138,-3.59,0,Phonk Killer,66,0.1,152.08
0.46,2018,0.038,Kordhell,0.709,185228,0.88,FALSE,e1l7ce,0.362,8,0.182,-3.28,1,LILAC,78,0.072,133.18
0.45,2017,0.068,DVRST,0.676,158403,0.818,FALSE,vw07zw,0.426,0,0.057,-5.86,0,METAMORPHOSIS,81,0.052,115.18
0.41,2015,0.063,SXMPRA,0.657,193103,0.845,TRUE,tcw2xf,0.349,10,0.227,-4.6,1,LILAC,87,0.099,149.01
0.63,2023,0.028,INTERWORLD,0.625,133030,0.701,TRUE,w9woaq,0.667,1,0.238,-3.8,1,METAMORPHOSIS,95,0.131,127.97
0.7,2017,0.097,SXMPRA,0.67,139717,0.933,FALSE,mu2u70,0.341,10,0.133,-2.45,0,Close Eyes,88,0.119,131.01
0.73,2024,0.043,INTERWORLD,0.813,149172,0.813,FALSE,e7uked,0.606,5,0.215,-2.1,1,LILAC,88,0.065,105.76
0.7,2020,0.024,Kordhell,0.687,127143,0.876,TRUE,15d0pz,0.745,7,0.248,-5.86,1,Phonk Killer,62,0.098,160.51
0.42,2022,0.031,Ghostface Playa,0.805,207372,0.712,FALSE,58k62c,0.856,7,0.127,-3.76,0,Midnight,80,0.144,179
0.6,2016,0.053,Kordhell,0.688,174927,0.923,FALSE,x8uto7,0.712,2,0.067,-2.02,0,Murder In My Mind,68,0.078,175.28
0.23,2015,0.057,NEON BLADE,0.711,184177,0.816,FALSE,rp90s2,0.437,11,0.051,-4.14,1,LILAC,73,0.066,146.04
0.51,2017,0.075,INTERWORLD,0.809,166368,0.763,FALSE,vjn7xy,0.712,8,0.131,-2.46,1,CRIMINAL,82,0.064,111.13
0.4,2016,0.082,MUPP,0.714,175911,0.887,FALSE,obrl8v,0.89,3,0.155,-3.81,1,RAVE,97,0.092,92
0.48,2017,0.022,LXST CXNTURY,0.792,128050,0.909,FALSE,hnh35q,0.639,1,0.134,-4.03,0,NEON BLADE,67,0.119,116.49
0.6,2016,0.1,LXST CXNTURY,0.79,192873,0.746,FALSE,h5k19c,0.899,0,0.239,-2.95,1,Midnight,85,0.061,149.77
0.29,2023,0.086,LXST CXNTURY,0.814,189093,0.92,TRUE,fro31u,0.631,7,0.224,-3.1,1,Murder In My Mind,78,0.119,167.39
0.48,2020,0.047,LXST CXNTURY,0.721,172204,0.921,FALSE,vbemfb,0.729,5,0.063,-2.05,0,Murder In My Mind,81,0.125,90.73
0.78,2024,0.029,NEON BLADE,0.617,192625,0.83,TRUE,f01m0l,0.381,0,0.096,-5.15,1,Life In Rio,86,0.059,128.74
0.37,2019,0.05,MUPP,0.726,157618,0.796,TRUE,2le9s0,0.712,8,0.118,-3.81,0,Murder In My Mind,80,0.124,175.15
0.32,2021,0.024,MUPP,0.695,137706,0.947,TRUE,oi4tk4,0.507,3,0.063,-3.84,0,CRIMINAL,68,0.136,115.51
0.67,2016,0.056,NEON BLADE,0.623,149974,0.832,FALSE,lzxlvg,0.844,10,0.129,-4.86,1,LILAC,92,0.071,115.8
0.26,2016,0.092,PL4YGR0UND,0.672,137233,0.922,FALSE,r54eyn,0.47,2,0.22,-4.22,1,METAMORPHOSIS,64,0.145,90.76
0.48,2020,0.069,DVRST,0.614,144501,0.83,TRUE,r8muo3,0.342,5,0.168,-5.59,1,CRIMINAL,99,0.124,135.41
0.64,2020,0.049,Kordhell,0.773,173199,0.703,FALSE,itmv06,0.825,0,0.243,-4.95,0,CRIMINAL,94,0.096,130.47
0.79,2021,0.034,LXST CXNTURY,0.759,123591,0.789,FALSE,4vt5et,0.42,3,0.07,-3.5,1,Close Eyes,60,0.129,164.86
0.49,2016,0.076,NEON BLADE,0.613,173983,0.721,FALSE,ajju22,0.844,4,0.191,-3.62,0,Murder In My Mind,80,0.12,121.25
0.25,2018,0.024,LXST CXNTURY,0.668,137737,0.788,TRUE,zjdlp0,0.717,4,0.074,-4.22,0,CRIMINAL,72,0.117,87.92
0.53,2020,0.045,PL4YGR0UND,0.647,141240,0.736,TRUE,twzqj1,0.595,1,0.095,-4.73,1,RAVE,61,0.14,83.76
0.37,2020,0.089,MUPP,0.709,160893,0.78,FALSE,h8ff7u,0.531,6,0.217,-3,1,RAVE,99,0.086,81.71
0.7,2021,0.053,LXST CXNTURY,0.715,203435,0.947,TRUE,jm055a,0.694,5,0.222,-5.84,1,NEON BLADE,80,0.105,144.68
0.47,2021,0.07,Kordhell,0.622,134580,0.88,FALSE,uizutk,0.551,4,0.204,-3.37,1,Murder In My Mind,81,0.128,88.22
0.47,2023,0.085,NEON BLADE,0.805,140765,0.936,FALSE,ki7ml1,0.363,6,0.151,-3.89,0,CRIMINAL,92,0.052,165.8
0.27,2019,0.024,INTERWORLD,0.607,131713,0.824,TRUE,o8s7u3,0.826,10,0.167,-4.79,1,Murder In My Mind,82,0.141,100.95
0.21,2023,0.048,G3OX_EM,0.84,187989,0.796,FALSE,hvgael,0.683,3,0.101,-4.02,1,Close Eyes,69,0.108,160.69
0.28,2023,0.015,SXMPRA,0.793,175343,0.95,FALSE,3s4z15,0.754,0,0.21,-2.57,0,NEON BLADE,60,0.069,174.08
0.54,2018,0.011,NEON BLADE,0.673,189843,0.777,TRUE,irpjom,0.426,2,0.05,-5.9,1,LILAC,88,0.079,105.05
0.41,2021,0.055,NEON BLADE,0.841,178458,0.853,TRUE,y5i1zx,0.712,9,0.184,-2.27,1,Murder In My Mind,92,0.101,121.87
0.69,2018,0.091,G3OX_EM,0.621,185311,0.75,FALSE,ehrh6y,0.807,10,0.208,-4.84,0,Midnight,68,0.098,135.64
0.77,2017,0.027,NEON BLADE,0.837,159425,0.923,FALSE,skjt48,0.815,4,0.187,-3.67,1,Midnight,77,0.1,124.48
0.42,2023,0.013,Kordhell,0.826,163718,0.809,FALSE,rw7y83,0.385,5,0.192,-4.79,1,LILAC,60,0.082,109.52
0.37,2022,0.033,LXST CXNTURY,0.731,167987,0.712,TRUE,s1urrv,0.333,5,0.101,-4.9,1,Life In Rio,62,0.119,163.98
0.37,2022,0.075,DVRST,0.8,190733,0.936,FALSE,tfwgrw,0.536,5,0.178,-4.71,0,Midnight,92,0.111,159.95
0.45,2024,0.03,Ghostface Playa,0.672,166304,0.936,FALSE,s04wgm,0.328,1,0.239,-2.34,0,Life In Rio,74,0.118,93.12
0.49,2020,0.071,G3OX_EM,0.753,138047,0.895,FALSE,m8woyv,0.436,11,0.193,-2.82,0,Life In Rio,61,0.075,149.88
0.68,2019,0.03,LXST CXNTURY,0.834,196210,0.787,TRUE,1mixu9,0.698,6,0.1,-4.37,1,LILAC,92,0.117,169.27
0.5,2016,0.045,SXMPRA,0.628,133567,0.777,FALSE,wuamf5,0.498,8,0.106,-5.23,0,NEON BLADE,72,0.101,115.22
0.32,2023,0.015,Kordhell,0.832,126080,0.84,FALSE,rpx85w,0.634,7,0.247,-3.36,1,CRIMINAL,78,0.145,122.09
0.3,2016,0.098,INTERWORLD,0.843,145640,0.875,TRUE,e9lfti,0.47,11,0.185,-2.7,1,Midnight,73,0.128,137.77
0.32,2017,0.059,G3OX_EM,0.765,120485,0.86,TRUE,xbrpk8,0.819,8,0.118,-5.32,0,NEON BLADE,71,0.069,147.46
0.77,2020,0.04,INTERWORLD,0.679,151704,0.76,TRUE,tl9y9q,0.599,2,0.054,-3.52,0,Close Eyes,65,0.061,157.31
0.79,2024,0.078,DVRST,0.683,176548,0.829,FALSE,zpjfl8,0.6,8,0.183,-2.43,1,Midnight,60,0.109,91.25
0.63,2019,0.057,SXMPRA,0.602,209083,0.763,FALSE,rsm9hj,0.78,2,0.228,-5.78,0,Close Eyes,76,0.092,91.87
0.56,2021,0.041,Ghostface Playa,0.712,165675,0.722,FALSE,4iyxx5,0.663,7,0.151,-5.04,1,LILAC,83,0.096,169.57
0.45,2023,0.082,LXST CXNTURY,0.657,138820,0.891,FALSE,mvm5ay,0.726,0,0.218,-4.3,1,Close Eyes,63,0.119,161.84
0.34,2016,0.086,LXST CXNTURY,0.663,131643,0.897,FALSE,okysbz,0.703,0,0.207,-3.67,0,Phonk Killer,91,0.051,131.54
0.41,2023,0.092,SXMPRA,0.73,183684,0.864,FALSE,8j7pca,0.302,5,0.238,-5.21,0,Close Eyes,89,0.14,114.54
0.54,2018,0.063,NEON BLADE,0.783,182110,0.795,TRUE,563aum,0.856,2,0.175,-4.41,0,LILAC,71,0.131,173.26
0.69,2022,0.011,PL4YGR0UND,0.827,130049,0.858,TRUE,y1ruqx,0.501,10,0.216,-2.86,1,RAVE,61,0.092,150.85
0.63,2022,0.038,G3OX_EM,0.69,170073,0.784,FALSE,bd983k,0.87,2,0.175,-5.36,1,Murder In My Mind,76,0.066,151.98
0.37,2017,0.016,Ghostface Playa,0.618,193790,0.862,TRUE,6iva0y,0.77,9,0.139,-2.4,1,METAMORPHOSIS,99,0.131,155.96
0.34,2023,0.027,DVRST,0.747,171935,0.919,FALSE,d7a0u4,0.694,8,0.057,-5.81,0,Murder In My Mind,85,0.066,138.54
0.34,2021,0.08,Ghostface Playa,0.717,158813,0.712,FALSE,cdnqz2,0.83,8,0.226,-3.38,0,METAMORPHOSIS,69,0.087,130.82
0.24,2019,0.097,DVRST,0.694,125787,0.781,FALSE,if0100,0.322,2,0.208,-5.58,0,Midnight,63,0.06,102.96
0.6,2023,0.035,G3OX_EM,0.82,128536,0.718,FALSE,3l8bsz,0.382,7,0.231,-5.64,0,Phonk Killer,60,0.073,91.12
0.35,2023,0.023,Ghostface Playa,0.626,135463,0.803,FALSE,3kfi75,0.473,7,0.095,-4.69,0,METAMORPHOSIS,83,0.146,140.08
0.49,2015,0.035,INTERWORLD,0.8,182935,0.838,FALSE,3aaptq,0.85,6,0.222,-2.03,1,RAVE,76,0.123,108.19
0.48,2016,0.018,SXMPRA,0.834,153569,0.869,FALSE,9dffee,0.891,3,0.172,-4.75,1,Phonk Killer,60,0.096,93.98
0.27,2021,0.089,Kordhell,0.754,208925,0.83,FALSE,lsh083,0.345,11,0.114,-4.04,0,LILAC,77,0.14,122.85
0.23,2017,0.073,Kordhell,0.724,158540,0.81,FALSE,fp7ttp,0.888,7,0.144,-2.52,0,METAMORPHOSIS,97,0.119,127.08
0.26,2016,0.042,DVRST,0.735,177616,0.755,FALSE,pqblvc,0.511,6,0.089,-5.92,0,Close Eyes,77,0.108,161.14
0.4,2016,0.024,SXMPRA,0.64,150241,0.83,TRUE,pcd0wp,0.593,8,0.199,-5.24,0,Life In Rio,88,0.09,149.92
0.65,2019,0.072,PL4YGR0UND,0.672,166521,0.754,TRUE,nvxpvq,0.557,1,0.116,-5.58,0,CRIMINAL,63,0.144,165.45
0.29,2016,0.094,Ghostface Playa,0.769,198739,0.913,TRUE,g4v994,0.42,3,0.216,-2.33,0,Murder In My Mind,74,0.094,90.87
0.38,2023,0.017,DVRST,0.665,182624,0.856,FALSE,23f2em,0.458,11,0.076,-4.64,0,Life In Rio,61,0.119,138.07
0.62,2019,0.069,NEON BLADE,0.755,174734,0.723,TRUE,6tdoq4,0.383,6,0.124,-3.88,1,Midnight,87,0.062,165.95
0.54,2016,0.098,DVRST,0.846,159923,0.838,TRUE,6knsgm,0.352,8,0.128,-5.87,0,NEON BLADE,73,0.137,141.69
0.61,2017,0.034,G3OX_EM,0.644,144204,0.722,FALSE,wvaur9,0.497,7,0.128,-3.53,0,Murder In My Mind,79,0.143,122.65
0.59,2023,0.09,G3OX_EM,0.79,152220,0.878,TRUE,zpc8j5,0.669,2,0.145,-4.55,1,CRIMINAL,68,0.086,120.04
0.25,2024,0.015,G3OX_EM,0.786,128904,0.771,FALSE,4ac17q,0.426,5,0.06,-5.89,0,METAMORPHOSIS,76,0.079,163.76
0.34,2017,0.046,PL4YGR0UND,0.701,199336,0.948,TRUE,gbydkl,0.346,7,0.245,-3.73,1,METAMORPHOSIS,91,0.103,92.45
0.43,2019,0.038,PL4YGR0UND,0.626,209533,0.71,FALSE,rmolws,0.347,8,0.061,-2.03,0,Close Eyes,80,0.147,108.95
0.68,2019,0.03,DVRST,0.735,124187,0.702,TRUE,q9ufnd,0.547,7,0.225,-4.4,1,Murder In My Mind,99,0.082,148.84
0.79,2016,0.051,Ghostface Playa,0.829,203116,0.846,FALSE,bv4wuz,0.792,9,0.114,-3.76,0,CRIMINAL,86,0.058,81.96
0.38,2020,0.025,G3OX_EM,0.835,134043,0.819,FALSE,ulykcg,0.324,9,0.096,-5.68,1,LILAC,84,0.12,151.76
0.38,2019,0.064,LXST CXNTURY,0.676,190824,0.744,TRUE,9j6q82,0.438,8,0.237,-3.01,1,NEON BLADE,63,0.144,165.88
0.62,2022,0.017,MUPP,0.721,129564,0.799,FALSE,baq5rk,0.343,7,0.196,-4.42,1,Midnight,95,0.125,149.06
0.37,2016,0.021,Ghostface Playa,0.752,177936,0.767,FALSE,zdjb6v,0.488,11,0.224,-4.74,0,NEON BLADE,87,0.112,108.44
0.49,2019,0.016,DVRST,0.683,170425,0.939,TRUE,wpyl33,0.788,7,0.091,-4.8,0,RAVE,80,0.094,143.74
0.53,2022,0.027,SXMPRA,0.848,169024,0.869,FALSE,emhtbi,0.582,11,0.114,-5.28,1,RAVE,72,0.113,170
0.52,2016,0.084,Kordhell,0.625,140562,0.771,FALSE,4kmt6i,0.357,6,0.06,-4.22,1,LILAC,89,0.13,161.49
0.54,2023,0.087,Ghostface Playa,0.748,133524,0.729,FALSE,v1mbux,0.657,2,0.116,-2.06,1,Phonk Killer,99,0.086,135.37
0.63,2017,0.017,MUPP,0.79,176412,0.736,FALSE,7mmwno,0.828,9,0.186,-2.51,0,CRIMINAL,69,0.118,152.22
0.76,2022,0.084,NEON BLADE,0.836,177753,0.886,TRUE,kxug8y,0.544,5,0.143,-5.58,1,Murder In My Mind,95,0.142,146.4
0.45,2021,0.065,Ghostface Playa,0.665,189095,0.82,TRUE,s7d8dp,0.884,6,0.248,-3.46,1,LILAC,79,0.091,141.87
0.54,2024,0.03,DVRST,0.645,201951,0.908,TRUE,us60w1,0.347,5,0.069,-4.49,1,NEON BLADE,98,0.104,153.81
0.28,2024,0.026,NEON BLADE,0.726,198884,0.913,FALSE,er6esx,0.861,3,0.227,-5.67,1,RAVE,85,0.126,129.3
0.51,2018,0.038,LXST CXNTURY,0.692,170052,0.791,FALSE,ncrdbv,0.396,4,0.209,-3.7,0,Close Eyes,66,0.116,177.04
0.66,2019,0.068,NEON BLADE,0.603,144752,0.73,TRUE,credlo,0.61,8,0.158,-4.18,1,Phonk Killer,68,0.146,93.41
0.38,2021,0.031,INTERWORLD,0.792,131574,0.937,FALSE,sd5yub,0.842,1,0.104,-4.79,1,Murder In My Mind,82,0.098,115.34
0.79,2023,0.096,Ghostface Playa,0.715,134284,0.823,FALSE,q5mufp,0.576,9,0.151,-3.27,1,Murder In My Mind,73,0.099,131.19
0.71,2017,0.027,Ghostface Playa,0.633,207912,0.722,TRUE,bq68hu,0.385,7,0.24,-5.98,0,Close Eyes,80,0.107,149.58
0.59,2024,0.087,MUPP,0.793,163113,0.733,FALSE,1ovpiu,0.634,8,0.103,-3.47,0,Life In Rio,74,0.116,118.52
0.23,2017,0.013,INTERWORLD,0.731,146695,0.706,FALSE,o77odg,0.709,3,0.212,-2.5,1,LILAC,70,0.105,167.5
0.68,2020,0.041,Ghostface Playa,0.797,145258,0.709,FALSE,qy2ssy,0.772,3,0.058,-4.39,1,Phonk Killer,74,0.103,104.96
0.53,2020,0.081,MUPP,0.818,158308,0.853,FALSE,k8jot3,0.398,6,0.165,-4.03,1,NEON BLADE,82,0.118,172.16
0.32,2021,0.016,LXST CXNTURY,0.769,132959,0.723,FALSE,ufitqr,0.418,5,0.089,-2.53,1,RAVE,81,0.106,165.87
0.23,2018,0.016,Ghostface Playa,0.69,134865,0.871,TRUE,ubg8el,0.802,9,0.226,-2.77,0,Phonk Killer,77,0.103,94.48
